PriceUpdateDate,ItemCode,ItemName,ManufacturerName,ManufactureCountry,ManufacturerItemDescription,UnitQty,Quantity,UnitOfMeasure,blsWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,ItemStatus
2025-04-20,3282770153101,אוון סרום אנטי אייגינג לטיפול בקמטים וקמ,מדיליין פריגו,צרפת,סרום אנטי אייג'ינג לטיפול בקמטים וקמטוטים,מיליליטר,30.00,"100 מ""ל",0,1.00,302.90,0.10,1,0
2025-04-07,3337871325787,וישי קפיטל סוליי BB קרם הגנה SPF50,נורוליס,צרפת,קפיטל סוליי BB  קרם הגנה עם גוון SPF50,מיליליטר,30.00,"100 מ""ל",0,1.00,105.90,0.03,1,0
2025-04-09,7290019502128,אפקטיב קר MEN קרם גוף 3 ב-1 700 מל,מדי פישר,ישראל,MEN קרם גוף 3 ב-1,מיליליטר,700.00,"100 מ""ל",0,1.00,30.90,0.00,1,0
2025-04-21,8809389037490,סו.קו רטיות הידרוגל ורודות לעיניים ויטמי,General,קוריאה הדרומית,HYDROGEL רטיות ורודות לעיניים ויטמין E,,0.00,0.00,0,1.00,46.00,46.00,1,0
2025-04-09,7290002000266,שעווה לחימום במיקרוגל - דבש ותפוח,General,,שעווה לחימום במיקרוגל - דבש ותפוח,גרם,500.00,100 גרם,0,1.00,31.90,0.00,1,0
2025-06-01,8710447474426,סימפל תרחיץ פילינג עדין 150 מל,יוניליוור,פולין,DAILY SKIN DETOX תרחיץ פילינג עדין לניקוי יסודי,מיליליטר,150.00,"100 מ""ל",0,1.00,41.00,0.00,1,0
2025-05-18,7290116531243,פינוק 2ב1 שמפו ומרכך למניעת קשקשים 700 מ,יוניליוור,ישראל,שמפו ומרכך 2 ב-1 למניעת קשקשים,מיליליטר,700.00,"100 מ""ל",0,1.00,19.90,0.00,1,0
2025-04-23,7290018292549,ארגניה מסיכה ללא שטיפה ח.היאלורונית וקרט,ארגניה,ישראל,מסיכה ללא שטיפה חומצה היאלורונית וקרטין,מיליליטר,250.00,"100 מ""ל",0,1.00,50.90,0.00,1,0
2025-06-09,7290115205176,פיטנס קרקר THIN כפרי 140 גרם,נסטלה,ישראל,פיטנס קרקר THIN כפרי,גרם,140.00,100 גרם,0,1.00,13.90,0.00,1,0
2025-08-15,5011321333253,הד&שולדרס 400 נוסחה קלאסית 2 ב-1,General,,שמפו הנוסחה הקלאסית 2 ב-1,מיליליטר,400.00,"100 מ""ל",0,1.00,22.90,0.00,1,0
2025-04-20,03444009,הרשי ריזס שוקולד חלב,ליימן שליסל,ארצות הברית,ריסז שוקולד חלב במילוי חמאת בוטנים,גרם,42.00,100 גרם,0,1.00,5.90,0.00,1,0
2025-01-17,3666057136290,קלרינס פרש סקראב ניקוי גרגירים 50 מל,אלפא,צרפת,FRESH SCRUB RETAIL פילינג מרענן במרקם קרם עם גרגירים,מיליליטר,50.00,"100 מ""ל",0,1.00,164.00,0.03,1,0
2025-06-09,7290115206319,מטרנה סנסיטיב HM-O לפגים 700 גרם,אסם,ישראל,סנסיטיב HM-O להזנת המשך של פגים,גרם,700.00,100 גרם,0,1.00,73.50,0.00,1,0
2025-04-21,8809738322390,סו.קו מסכת לוונדר מרגיעה את העור וסופחת,General,קוריאה הדרומית,מסכת לוונדר,,0.00,0.00,0,1.00,15.00,15.00,1,0
2025-04-09,5202300043601,קולסטון 2000 7/45 אדום לוהט חדש,General,,קרם צבע שיער אדום לוהט 7/45,מיליליטר,60.00,"100 מ""ל",0,1.00,29.90,0.00,1,0
2025-04-09,744163001008,גאם חוט דנטלי ספוגי רגיל,General,,חוט דנטלי ספוגי,,100.00,0.00,0,1.00,55.90,0.55,1,0
2025-08-15,7290105433985,ליידי ספיד סטיק פרש אסנס סטיק דובדבן,שסטוביץ,,פרש אנד אסנס דאודורנט סטיק בניחוח פריחת הדובדבן,גרם,65.00,100 גרם,0,1.00,32.90,0.00,1,0
2025-04-14,8006540303603,קוקידנט פרופשונאל משחת הצמדה 40 גרם,לפידות,,פרופשונאל משחת הצמדה לתותבות,גרם,40.00,100 גרם,0,1.00,59.90,0.01,1,0
2025-04-15,7290120934016,TMH בקבוק נירוסטה 500 מל כדור פורח,לייף,בריטניה,בקבוק נירוסטה כדור פורח,,1.00,0.00,0,1.00,49.90,49.90,1,0
2025-04-09,7290019831198,שעווה להסרת שיער בצורת פתיתים - לבנה,נורוליס,איטליה,שעווה להסרת שיער בצורת פתיתים - לבנה,גרם,150.00,100 גרם,0,1.00,40.90,0.00,1,0
2025-04-09,3600542431873,קולור נטורלס 7 בלונד טבעי,לוריאל,פולין,צבע לשיער 7 בלונד טבעי,,0.00,0.00,0,1.00,24.90,24.90,1,0
2025-04-09,4008600362067,נוק מגיק קאפ 360 כוס מעבר אדום 230 מל,ניאופארם,גרמניה,מג'יק קאפ כוס מעבר +8 חודשים,,0.00,0.00,0,1.00,55.90,55.90,1,0
2025-04-29,608614256358,דר קיי ליקציק לילה,"ד""ר קיי",ישראל,ליקצ'יק לילה,,30.00,0.00,0,1.00,75.90,2.53,1,0
2025-05-11,7290118204152,לייף תרסיס דוחה יתושים 70 מל,סאסא-טק,,ספריי דוחה יתושים,מיליליטר,70.00,"100 מ""ל",0,1.00,17.90,0.00,1,0
2025-08-15,8006540688892,אולוויז מגן תחתון וליו פק ללא ריח לארג48,דיפלומט,,מגן תחתון ללא ריח לונג,,48.00,0.00,0,1.00,27.90,0.58,1,0
2025-06-19,7290113823358,לייף לק IL 266,General,לוקסמבורג,לק IL 266,,1.00,0.00,0,1.00,11.90,11.90,1,0
2025-04-09,7290016186277,טפטפים בייבי באז רול און,כ.צ.ט,ישראל,בייבי באזז רול און,מיליליטר,80.00,"100 מ""ל",0,1.00,20.90,0.00,1,0
2025-06-01,7290104965487,קרליין BB בולד קרם בגוון מדיום לייט,General,ישראל,BB BOLD קרם בגוון מדיום לייט,מיליליטר,50.00,"100 מ""ל",0,1.00,71.00,0.01,1,0
2025-08-11,7290110556884,מאסט צנצנת קול וויט בטעם מנטה מתוקה,שטראוס גרופ,ישראל,גומי לעיסה ללא סוכר בטעם מנטה מתוקה,גרם,66.00,100 גרם,0,1.00,13.90,0.00,1,0
2025-08-11,7290106663183,ציטוס גבינה 65 גרם,שטראוס גרופ,ישראל,חטיף תירס בטעם גבינה,גרם,65.00,100 גרם,0,1.00,6.90,0.00,1,0
2025-04-25,7290118201120,סאנדיי אקונומיקה מבושמת 4 ליטר פקק בטחון,זוהר דליה,ישראל,אקונומיקה מבושמת,ליטר,4.00,1 ליטר,0,1.00,14.90,3.72,1,0
2025-07-24,7290103446253,לייף קיסם משולב מנטה משופר,אידיאל,,Dental קיסם משולב מנטה משופר,,42.00,0.00,0,1.00,12.90,0.30,1,0
2025-01-08,7296179029406,שיק לק גל 19,General,ישראל,ONE STEP לק ג'ל 19,,0.00,0.00,0,1.00,40.20,40.20,1,0
2025-06-01,3600542541411,גרניה קרם סרום ויטמין C לילה 30 מל,לוריאל,גרמניה,SKIN ACTIVE סרום לילה ויטמין C,מיליליטר,30.00,"100 מ""ל",0,1.00,71.00,0.02,1,0
2025-05-05,7290017637983,SUN CARE ספריי שמן נצנצים 200 מל SPF6,General,ישראל,ספריי שמן נצנצים SUN CARE SPF6,מיליליטר,200.00,"100 מ""ל",0,1.00,51.90,0.00,1,0
2025-08-15,8717163647226,אקס דאודורנט בודי ספריי בלאק,יוניליוור,בריטניה,דאודורנט ספריי גוף בלאק,מיליליטר,150.00,"100 מ""ל",0,1.00,13.90,0.00,1,0
2025-05-13,7290113711150,לייף נייר טואלט לח 4*48 יח,לייף,ישראל,מגבוני נייר טואלט לח,,4.00,0.00,0,1.00,19.90,4.97,1,0
2025-08-15,8006540731277,אורל בי מברשת שיניים חשמלית iO3 (שחור),דיפלומט,הונגריה,iO3  מברשת שיניים חשמלית - שחור,,0.00,0.00,0,1.00,605.90,605.90,1,0
2025-04-24,3337871324599,וישי דאודורנט רול און ללא סימן לבן 48 שע,נורוליס,צרפת,דאודורנט רול און אנטי פרספירנט אינו משאיר סימנים על הבגדים 48 שעות,מיליליטר,50.00,"100 מ""ל",0,1.00,69.90,0.01,1,0
2025-04-24,7290008017930,מורז קרם פוליגונום לידיים סדוקות 100 מל,מורז,,קרם פוליגונום לכפות ידיים יבשות וסדוקות,,100.00,0.00,0,1.00,50.90,0.50,1,0
2025-08-11,7290018894927,לוקיטוס סוכריות על מקל חמוצות 120 גרם,שסטוביץ,פולין,סוכריות על מקל חמוצות במילוי גומי לעיסה,גרם,120.00,100 גרם,0,1.00,13.90,0.00,1,0
2025-06-01,7290104969775,קרליין מים מיסילייריים שקופים,General,ישראל,מים מיסילייריים שקופים,מיליליטר,400.00,"100 מ""ל",0,1.00,46.00,0.00,1,0
2025-08-15,7290108354478,קרליין 10 מרכך חימר לכל סוגי השיער 700 מ,החברה הדרומית,ישראל,מרכך חימר לכל סוגי השיער,מיליליטר,700.00,"100 מ""ל",0,1.00,14.90,0.00,1,0
2025-08-15,8006540822371,אולוויז דואו לונג 24יח תחבושות גמבו פק,דיפלומט,גרמניה,תחבושות אולטרה עם כנפיים לונג  אריזת ג'מבו,,24.00,0.00,0,1.00,20.90,0.87,1,0
2025-04-29,7290014775794,אלספה מיני 120 כמוסות,אלטמן,גרמניה,אלספה אומגה 3 MINI,,120.00,0.00,0,1.00,120.90,1.00,1,0
2025-01-08,7290120668089,לייף בקבוק ספורט 1000 מל תכלת,שמחה זה אנחנו,,לייף בקבוק ספורט עם ציפוי גומי- תכלת,,1.00,0.00,0,1.00,40.20,40.20,1,0
2025-08-15,7509546004488,ליידי ספיד סטיק סחלב סטיק 45 גרם,שסטוביץ,ארצות הברית,דאודורנט סטיק סחלב,גרם,45.00,100 גרם,0,1.00,28.90,0.00,1,0
2025-08-15,8693495054058,פלמוליב ס.נוזלי לומינוס מקדמיה 750 משאבה,שסטוביץ,טורקיה,לומינוס ג'ל רחצה בניחוח שמן מקדמיה,מיליליטר,750.00,"100 מ""ל",0,1.00,28.90,0.00,1,0
2025-04-21,4015100862362,קרם סופרם-צבע לשיער-5-60,הנקל סוד,סלובניה,קרם סופרם-צבע לשיער-5-60,,0.00,0.00,0,1.00,49.90,49.90,1,0
2025-04-09,7290000244143,הוואי אפטר שייב,General,,קרם לאחר גילוח,מיליליטר,120.00,"100 מ""ל",0,1.00,25.90,0.00,1,0
2025-08-15,4800888219541,רקסונה דאודורנט סטיק טלק לאשה,General,פיליפינים,דאודורנט סטיק טלק,גרם,50.00,100 גרם,0,1.00,22.90,0.00,1,0
2025-08-15,7290116531946,אקס דאודורנט בודי ספריי אפיק פרש,יוניליוור,בריטניה,דאודורנט ספריי גוף אפיק פרש,מיליליטר,150.00,"100 מ""ל",0,1.00,12.90,0.00,1,0
2025-04-09,3574669907248,גונסונס שמפו טיפות של ברק 500 מל,שסטוביץ,איטליה,ג'ונסון שמפו טיפות של ברק,מיליליטר,500.00,"100 מ""ל",0,1.00,22.90,0.00,1,0
2025-06-03,4009900513791,סקיטלס פירות חמוצים 152 גרם,General,צ'כיה,סוכריות סקיטלס בטעם פירות חמוצים,גרם,152.00,100 גרם,0,1.00,14.90,0.00,1,0
2025-05-28,7290120930308,לייף זוג ספוגיות איפור מעוקלות,General,סין,ספוגיות איפור מעוקלות,,0.00,0.00,0,1.00,14.90,14.90,1,0
2025-04-09,4056800943791,וולקסון 9%,General,,קרם חמצן 9%,מיליליטר,60.00,"100 מ""ל",0,1.00,6.90,0.00,1,0
2025-07-17,020714146559,קליניק טייק וה דיי אוף,General,,TAKE THE DAY OFF מסיר איפור עיניים ושפתיים,מיליליטר,125.00,"100 מ""ל",0,1.00,145.00,0.01,1,0
2025-01-08,5017634264062,ביורה רוז קוורץ + פחם תרחיץ יומי לטיהור,General,גרמניה,רוז קוורץ + פחם תרחיץ יומי לטיהור וניקוי,מיליליטר,200.00,"100 מ""ל",0,1.00,35.20,0.00,1,0
2025-01-17,3666057020070,קלרינס קרם יום נוטרי לומייר ריבייב 50 מל,אלפא,צרפת,NUTRI LUMIERE RIVIVE קרם יום לכל סוגי העור,מיליליטר,50.00,"100 מ""ל",0,1.00,787.00,0.15,1,0
2025-04-20,7290100410516,דר עור פיגמנט סרום טיפולי לפיגמנטציה50מל,ניאופארם,ישראל,PIGMENT-OR סרום טיפולי לפיגמנטציה,מיליליטר,50.00,"100 מ""ל",0,1.00,221.90,0.04,1,0
2025-04-09,8710103993155,אוונט מוצץ 6-18 אולטרה אייר נטורל,כמיפל,הולנד,אולטרה אייר מוצצים 6-18 חודשים,,2.00,0.00,0,1.00,55.90,27.95,1,0
2025-04-09,8710103997146,פיליפס זוג סכינים ONE BLADE למכשיר 360,כמיפל,אינדונזיה,ONE BLADE סכיני גילוח למכשיר 360,,2.00,0.00,0,1.00,190.90,95.45,1,0
2025-04-29,4010160055730,טננבלוט לכסניות מציצה לגרון 20 יח,מורז,,לכסניות מציצה בתוספת דבש וויטמין C,,20.00,0.00,0,1.00,46.90,2.34,1,0
2025-08-15,42438656,ניוואה דאו סטיק פרש נטורל לאשה 50,אלפא,גרמניה,דאודורנט סטיק פרש נטורל לאשה,מיליליטר,50.00,"100 מ""ל",0,1.00,27.90,0.00,1,0
2025-07-13,8700216011464,אורל בי מברשת שיניים חשמלית iO5 (ורוד),דיפלומט,גרמניה,iO5 מברשת שיניים חשמלית - ורוד,,0.00,0.00,0,1.00,749.90,749.90,1,0
2025-07-01,9001616702808,מאם מוצצים סיליקון 6+ שקופים - וורוד וסג,אלפא,,מוצצים 6+ עם פטמת סיליקון דגם קלירליין,,2.00,0.00,0,1.00,54.90,27.45,1,0
2025-04-15,7290113829589,לייף בייביז בקבוק הזנה 330 תכלת ללא בסיס,איתן,,"בקבוק לתינוק 330 מ""ל תכלת ללא בסיס מתברג",,0.00,0.00,0,1.00,34.90,34.90,1,0
2025-04-09,7610458507391,739-מברשת רכה 3 שורות אינטרספייס כתום,סיראם,שווייץ,739-מברשת שיניים רכה 3 שורות אינטרספייס כתום,,0.00,0.00,0,1.00,28.90,28.90,1,0
2025-04-24,5060391843377,דר אורגניק גל לטיפול נקודתי,איתן,בריטניה,ג'ל לטיפול נקודתי,מיליליטר,10.00,"100 מ""ל",0,1.00,45.90,0.04,1,0
2025-04-03,3337872414152,לרפ פיגמנטקלר קרם עיניים 15 מל,נורוליס,צרפת,פיגמנטקלר קרם עיניים,מיליליטר,15.00,"100 מ""ל",0,1.00,181.90,0.12,1,0
2025-04-28,7290011218515,מגנולקס לשתיה בטעם שזיף מיובש 500 מל,סודות המזרח,,תרחיף מגנזיום לשתייה בטעם שזיף מיובש,,500.00,0.00,0,1.00,65.90,0.13,1,0
2025-07-24,7290113840553,לייף גל הגייני אלוורה וקמומיל 100 מל,לייף,ישראל,ג'ל אלכוהול לידיים 70% אלוורה וקמומיל,,100.00,0.00,0,1.00,9.90,0.09,1,0
2025-04-03,3337872411083,לרפ אפקלאר ג'ל מקציף לניקוי הפנים 200 מל,נורוליס,צרפת,אפקלאר ג'ל מקציף לניקוי ולטיהור הפנים,מיליליטר,200.00,"100 מ""ל",0,1.00,90.90,0.00,1,0
2025-02-02,5000207007159,קלין & קליר קרם לחות פעולה כפולה 100 מל,General,צרפת,קרם לחות פעולה כפולה,,100.00,0.00,0,1.00,40.00,0.40,1,0
2025-04-24,3337871320300,וישי דאודורנט רול און אנטי פרספירנט 48 ש,נורוליס,צרפת,דאודורנט רול און אנטי פרספירנט 48 שעות,מיליליטר,50.00,"100 מ""ל",0,1.00,69.90,0.01,1,0
2025-08-15,7290000188225,האגיס מגבונים TO GO מארז שלישיה,חוגלה,,מגבונים לחים לתינוק TO GO לעור רגיש ללא בישום,,3.00,0.00,0,1.00,11.90,3.96,1,0
2025-04-09,8720689012713,אוונט מוצץ 6-18 אולטרה אייר בנים צבי/לוו,כמיפל,הולנד,אולטרה אייר מוצצים 6-18 חודשים לעור רגיש,,2.00,0.00,0,1.00,55.90,27.95,1,0
2025-08-15,8718951170445,קולגייט משחת ילדים 2-5 סמיילס 50 מל,שסטוביץ,פולין,משחת שיניים ילדים סמיילס גיל 2-5 בטעם שילדים אוהבים לשיני חלב,מיליליטר,50.00,"100 מ""ל",0,1.00,18.90,0.00,1,0
2025-04-29,7290017243139,סופהרב פולאט 400 מקג 90 טבליות,אמברוזיה/סולגר,,"פולאט 400 מק""ג",,0.00,0.00,0,1.00,58.90,58.90,1,0
2025-07-17,020714984236,קליניק מויסטר סרג קרם עיניים 15 מל,General,ארצות הברית,"MOISTURE SURGE ג'ל עיניים חדשני 96 שעות של לחות מתמשכת. ממלא, ממצק ומבהיר",מיליליטר,15.00,"100 מ""ל",0,1.00,185.00,0.12,1,0
2025-04-09,7290115044645,שמן קיק טהור,General,ישראל,שמן קיק טהור,,100.00,0.00,0,1.00,29.90,0.29,1,0
2025-08-15,8700216350433,פמפרס בייבי דריי מידה 2  43 יחידות,דיפלומט,טורקיה,"חיתולים בייבי דריי  מידה 2  4-8 ק""ג",,43.00,0.00,0,1.00,42.90,0.99,1,0
2025-06-01,9007867760666,יובנה אבקת פילינג קסומה,לילית,,PURE EXFOLIANTE FACIAL אבקת פילינג קסומה,מיליליטר,90.00,"100 מ""ל",0,1.00,147.00,0.01,1,0
2025-04-09,7290016429992,אלכוגל במארז סיליקון עם דמות 30 מל,מדי פישר,ישראל,אלכו-ג'ל - ג'ל לשמירה על היגיינת הידיים במארז סיליקון עם דמות,מיליליטר,30.00,"100 מ""ל",0,1.00,20.90,0.00,1,0
2025-04-09,7290003401642,נטורל.פ ברגע קרם לחות להחליק,General,,לחות מעצבת לתלתול טבעי,מיליליטר,400.00,"100 מ""ל",0,1.00,27.90,0.00,1,0
